operation_id,krt_source_variant,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,reason,count_status
agent_ac,ac,"अच् (ac), agent","[""01.0641"", ""meaning-e229d4ed82f7""]",01.0641;04.0004,zWivu~,nirasane,निरसने (nirasane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0643"", ""meaning-2a90a73eb7af""]",01.0643,jIva~,prARaDAraRe,प्राणधारणे (prāṇadhāraṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0644"", ""meaning-7414a0ee947b""]",01.0644,pIva~,sTOlye,स्थौल्ये (sthaulye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0645"", ""meaning-7414a0ee947b""]",01.0645,mIva~,sTOlye,स्थौल्ये (sthaulye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0646"", ""meaning-7414a0ee947b""]",01.0646,tIva~,sTOlye,स्थौल्ये (sthaulye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0647"", ""meaning-7414a0ee947b""]",01.0647,RIva~,sTOlye,स्थौल्ये (sthaulye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0648"", ""meaning-e229d4ed82f7""]",01.0648,kzivu~,nirasane,निरसने (nirasane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0695"", ""meaning-3bf7963ee53c""]",01.0695,Iza~\,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0695"", ""meaning-5042ee4bdbe7""]",01.0695,Iza~\,darSane,दर्शने (darśane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0695"", ""meaning-5fa3d59b62c4""]",01.0695,Iza~\,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0719"", ""meaning-b7d536d607be""]",01.0719,Iha~\,cezwAyAm,चेष्टायाम् (ceṣṭāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0729"", ""meaning-5fa3d59b62c4""]",01.0729,pliha~\,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0735"", ""meaning-841d3bc58324""]",01.0735,Uha~\,vitarke,वितर्के (vitarke),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0737"", ""meaning-28f6ffe94fb0""]",01.0737,gfhU~\,grahaRe,ग्रहणे (grahaṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0741"", ""meaning-64578eb7fa58""]",01.0741,Guzi~r,aviSabdane,अविशब्दने (aviśabdane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0767"", ""meaning-fbf38fa7326f""]",01.0767,cUza~,pAne,पाने (pāne),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0768"", ""meaning-36fb1f2930c3""]",01.0768,tUza~,tuzwO,तुष्टौ (tuṣṭau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0769"", ""meaning-7e172f9d8575""]",01.0769,pUza~,vfdDO,वृद्धौ (vṛddhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0770"", ""meaning-ea619e8dba65""]",01.0770,mUza~,steye,स्तेये (steye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0771"", ""meaning-5cb459709b46""]",01.0771,lUza~,BUzAyAm,भूषायाम् (bhūṣāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0772"", ""meaning-5cb459709b46""]",01.0772,rUza~,BUzAyAm,भूषायाम् (bhūṣāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0773"", ""meaning-c7a4f4d2d8df""]",01.0773,SUza~,prasave,प्रसवे (prasave),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0774"", ""meaning-c7a4f4d2d8df""]",01.0774,zUza~,prasave,प्रसवे (prasave),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0775"", ""meaning-3bf7963ee53c""]",01.0775,yUza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0776"", ""meaning-3bf7963ee53c""]",01.0776,jUza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0778"", ""meaning-28f6ffe94fb0""]",01.0778,gluhU~^,grahaRe,ग्रहणे (grahaṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0779"", ""meaning-f154b1e308a8""]",01.0779,Uza~,rujAyAm,रुजायाम् (rujāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0780"", ""meaning-27632454bb31""]",01.0780,Iza~,uYCe,उञ्छे (uñche),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0783"", ""meaning-3bf7963ee53c""]",01.0783,Si\za~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0789"", ""meaning-3bf7963ee53c""]",01.0789,ruza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0790"", ""meaning-3bf7963ee53c""]",01.0790;04.0144,riza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0792"", ""meaning-bd0d14a06dd9""]",01.0792,uza~,dAhe,दाहे (dāhe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0793"", ""meaning-5b3b4eb5a8ec""]",01.0793,jizu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0794"", ""meaning-5b3b4eb5a8ec""]",01.0794,vi\zu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0795"", ""meaning-5b3b4eb5a8ec""]",01.0795,mizu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0796"", ""meaning-3bf7963ee53c""]",01.0796,muza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0797"", ""meaning-eb83e45c6f04""]",01.0797;09.0065,puza~,puzwO,पुष्टौ (puṣṭau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0798"", ""meaning-bd0d14a06dd9""]",01.0798,Srizu~,dAhe,दाहे (dāhe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0799"", ""meaning-bd0d14a06dd9""]",01.0799,Slizu~,dAhe,दाहे (dāhe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0800"", ""meaning-bd0d14a06dd9""]",01.0800,pruzu~,dAhe,दाहे (dāhe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0801"", ""meaning-bd0d14a06dd9""]",01.0801,pluzu~,dAhe,दाहे (dāhe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0802"", ""meaning-3bf7963ee53c""]",01.0802,pfzu~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0802"", ""meaning-5b3b4eb5a8ec""]",01.0802,pfzu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0802"", ""meaning-8f27214ec2fb""]",01.0802,pfzu~,saNkleSane,सङ्क्लेशने (saṅkleśane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0803"", ""meaning-3bf7963ee53c""]",01.0803,vfzu~,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0803"", ""meaning-5b3b4eb5a8ec""]",01.0803,vfzu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0803"", ""meaning-8f27214ec2fb""]",01.0803,vfzu~,saNkleSane,सङ्क्लेशने (saṅkleśane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0804"", ""meaning-2c5fa406c2d3""]",01.0804,mfzu~,sahane,सहने (sahane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0804"", ""meaning-5b3b4eb5a8ec""]",01.0804,mfzu~,secane,सेचने (secane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0805"", ""meaning-eaa4c9581c6b""]",01.0805,Gfzu~,saNGarze,सङ्घर्षे (saṅgharṣe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0806"", ""meaning-83f73d74f021""]",01.0806,hfzu~,alIke,अलीके (alīke),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0807"", ""meaning-2dcb1894fd9b""]",01.0807,tusa~,Sabde,शब्दे (śabde),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0816"", ""meaning-5fa3d59b62c4""]",01.0816,pisf~,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0818"", ""meaning-5fa3d59b62c4""]",01.0818,visf~,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0820"", ""meaning-5fa3d59b62c4""]",01.0820,piSf~,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0823"", ""meaning-ececb05fcb0e""]",01.0823,RiSa~,samADO,समाधौ (samādhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0824"", ""meaning-5a05c9783beb""]",01.0824,miSa~,Sabde rozakfte,शब्दे रोषकृते (śabde roṣakṛte),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0824"", ""meaning-5fa3d59b62c4""]",01.0824,miSa~,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0834"", ""meaning-7e172f9d8575""]",01.0834,dfha~,vfdDO,वृद्धौ (vṛddhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0836"", ""meaning-7e172f9d8575""]",01.0836,bfha~,vfdDO,वृद्धौ (vṛddhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0838"", ""meaning-a7c02e4ddde8""]",01.0838,tuhi~r,ardane,अर्दने (ardane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0839"", ""meaning-a7c02e4ddde8""]",01.0839,duhi~r,ardane,अर्दने (ardane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0840"", ""meaning-a7c02e4ddde8""]",01.0840,uhi~r,ardane,अर्दने (ardane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0842"", ""meaning-7345560b9c17""]",01.0842,dyuta~\,dIptO,दीप्तौ (dīptau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0843"", ""meaning-883d27e2b0bc""]",01.0843,SvitA~\,varRe,वर्णे (varṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0844"", ""meaning-8c6231d20ac4""]",01.0844,YimidA~\,snehane,स्नेहने (snehane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0845"", ""meaning-8c6231d20ac4""]",01.0845,YizvidA~\,snehane,स्नेहने (snehane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0845"", ""meaning-910aebda6a0f""]",01.0845,YizvidA~\,gAtraprasravaRe,गात्रप्रस्रवणे (gātraprasravaṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0845"", ""meaning-e14f62215afa""]",01.0845,YizvidA~\,mocane,मोचने (mocane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0846"", ""meaning-8c6231d20ac4""]",01.0846,YikzvidA~\,snehane,स्नेहने (snehane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0846"", ""meaning-e14f62215afa""]",01.0846,YikzvidA~\,mocane,मोचने (mocane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0847"", ""meaning-05aa802de198""]",01.0847,ruca~\,aBiprItO,अभिप्रीतौ (abhiprītau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0847"", ""meaning-7345560b9c17""]",01.0847,ruca~\,dIptO,दीप्तौ (dīptau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0848"", ""meaning-f2494baf0e7d""]",01.0848,Guwa~\,parivartane,परिवर्तने (parivartane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0849"", ""meaning-a7d4b4f83163""]",01.0849,ruwa~\,pratiGAte,प्रतिघाते (pratighāte),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0850"", ""meaning-a7d4b4f83163""]",01.0850,luwa~\,pratiGAte,प्रतिघाते (pratighāte),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0851"", ""meaning-a7d4b4f83163""]",01.0851,luWa~\,pratiGAte,प्रतिघाते (pratighāte),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0852"", ""meaning-7e172f9d8575""]",01.0852,vfha~,vfdDO,वृद्धौ (vṛddhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0853"", ""meaning-7345560b9c17""]",01.0853,SuBa~\,dIptO,दीप्तौ (dīptau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0854"", ""meaning-5154b8069dc7""]",01.0854,kzuBa~\,saYcalane,सञ्चलने (sañcalane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0856"", ""meaning-3bf7963ee53c""]",01.0856,tuBa~\,hiMsAyAm,हिंसायाम् (hiṃsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0862"", ""meaning-3f3eaed176b3""]",01.0862,vftu~\,vartane,वर्तने (vartane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0863"", ""meaning-7e172f9d8575""]",01.0863,vfDu~\,vfdDO,वृद्धौ (vṛddhau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0864"", ""meaning-07abd16d9e3b""]",01.0864,SfDu~\,undane,उन्दने (undane),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0864"", ""meaning-67166bfd9452""]",01.0864,SfDu~\,SabdakutsAyAm,शब्दकुत्सायाम् (śabdakutsāyām),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0866"", ""meaning-692aedafdfdd""]",01.0866,kfpU~\,sAmarTye,सामर्थ्ये (sāmarthye),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0875"", ""meaning-5fa3d59b62c4""]",01.0875,kfpa~\,gatO,गतौ (gatau),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0875"", ""meaning-fbfb5717600b""]",01.0875,kfpa~\,kfpAyAM,कृपायां (kṛpāyāṃ),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0922"", ""meaning-d2008aed7427""]",01.0922,SrA,pAke,पाके (pāke),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0923"", ""meaning-0bcd774b3347""]",01.0923,jYA,tozaRe,तोषणे (toṣaṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
agent_ac,ac,"अच् (ac), agent","[""01.0923"", ""meaning-5311179a75f7""]",01.0923,jYA,mAraRe,मारणे (māraṇe),agent,an agent characterized by performing the base action,3.1.134;Varttika 3.1.134.1,,The selected operation produced no form for a source entry carrying this base meaning.,not_admitted_operation_condition_unmet
