derived_word_meaning_id,operation_id,krt_source_variant,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
3a75e34c534b763d3927,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0054"", ""meaning-ade77b0908ab""]",04.0054,ta\pa~\,ESvarye,ऐश्वर्ये (aiśvarye),prior_action,the same agent completes the base action before performing another action,3.4.21,taptvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
811f2bea1616aa987ecf,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0055"", ""meaning-50ac4cab38a0""]",04.0055,vftu~\,varaRe,वरणे (varaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,vartitvA;vfttvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
180163a2111a460e3723,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0056"", ""meaning-50ac4cab38a0""]",04.0056,vAvftu~\,varaRe,वरणे (varaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,vAvartitvA;vAvfttvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
e900b640aba243c475cc,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0057"", ""meaning-c255753f9f9e""]",04.0057,kliSa~\,upatApe,उपतापे (upatāpe),prior_action,the same agent completes the base action before performing another action,3.4.21,kliSitvA;klizwvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
2afce1813abc04a1fc25,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0059"", ""meaning-2dcb1894fd9b""]",04.0059,vASf~\,Sabde,शब्दे (śabde),prior_action,the same agent completes the base action before performing another action,3.4.21,vASitvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
a4a0a1e3e00f8a5b15c3,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0060"", ""meaning-d02f795e3770""]",04.0060;10.0387,mfza~^,titikzAyAm,तितिक्षायाम् (titikṣāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,marzayitvA;marzitvA;mfzitvA,3,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
4142f97b0d6c2828e4de,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0061"", ""meaning-42e8b4bd07ed""]",04.0061,I~Suci~^r,pUtIBAve,पूतीभावे (pūtībhāve),prior_action,the same agent completes the base action before performing another action,3.4.21,SocitvA;SucitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
f736fcfe34ac7342838f,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0062"", ""meaning-8c20facfc0ac""]",04.0062,Ra\ha~^,banDane,बन्धने (bandhane),prior_action,the same agent completes the base action before performing another action,3.4.21,nadDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
67ffc22cdaf03d4b2178,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0065"", ""meaning-5fa3d59b62c4""]",04.0065,pa\da~\,gatO,गतौ (gatau),prior_action,the same agent completes the base action before performing another action,3.4.21,pattvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
8ebdd3e453a164847aac,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0066"", ""meaning-28b6d9faf044""]",04.0066;07.0012,Ki\da~\,dEnye,दैन्ये (dainye),prior_action,the same agent completes the base action before performing another action,3.4.21,KittvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
7db9a8af064de6a0347e,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0067"", ""meaning-4f8785226893""]",04.0067,vi\da~\,sattAyAm,सत्तायाम् (sattāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,vittvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
1f13e118ba4ddff37a75,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0068"", ""meaning-147854e2a06e""]",04.0068,bu\Da~\,avagamane,अवगमने (avagamane),prior_action,the same agent completes the base action before performing another action,3.4.21,budDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
2f10c74afbc35b9a6037,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0069"", ""meaning-bb8505e6dbfa""]",04.0069,yu\Da~\,samprahAre,सम्प्रहारे (samprahāre),prior_action,the same agent completes the base action before performing another action,3.4.21,yudDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
ce919248ec62199bc41a,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0070"", ""meaning-7b962b53a207""]",04.0070,ru\Da~\,kAme,कामे (kāme),prior_action,the same agent completes the base action before performing another action,3.4.21,rudDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
0d0b31edf26393e1cb7b,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0071"", ""meaning-8f0940e4608a""]",04.0071,aRa~\,prARane,प्राणने (prāṇane),prior_action,the same agent completes the base action before performing another action,3.4.21,aRitvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
349f481133dd73717205,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0072"", ""meaning-8f0940e4608a""]",04.0072,ana~\,prARane,प्राणने (prāṇane),prior_action,the same agent completes the base action before performing another action,3.4.21,anitvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
89e0c4f59d84933282f0,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0073"", ""meaning-b8db2a479911""]",04.0073,ma\na~\,jYAne,ज्ञाने (jñāne),prior_action,the same agent completes the base action before performing another action,3.4.21,matvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
12fb56c23ef9f34dab62,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0074"", ""meaning-ececb05fcb0e""]",04.0074,yu\ja~\,samADO,समाधौ (samādhau),prior_action,the same agent completes the base action before performing another action,3.4.21,yuktvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
da41e6aaf9179c0dfa46,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0075"", ""meaning-1fbf3c01cfc7""]",04.0075,sf\ja~\,visarge,विसर्गे (visarge),prior_action,the same agent completes the base action before performing another action,3.4.21,sfzwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
c1c863f38827e18d7f23,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0076"", ""meaning-281d6ceca229""]",04.0076,li\Sa~\,alpIBAve,अल्पीभावे (alpībhāve),prior_action,the same agent completes the base action before performing another action,3.4.21,lizwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
67a6ba1e8e150e93025b,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0077"", ""meaning-7335084ff444""]",04.0077,rA\Da~,dEvaparyAlocane,दैवपर्यालोचने (daivaparyālocane),prior_action,the same agent completes the base action before performing another action,3.4.21,rAdDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
f9d401cbb76721f7925c,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0077"", ""meaning-7e172f9d8575""]",04.0077,rA\Da~,vfdDO,वृद्धौ (vṛddhau),prior_action,the same agent completes the base action before performing another action,3.4.21,rAdDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
090fa2e69edffd2365ae,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0077"", ""meaning-f89ab73c0555""]",04.0077;05.0018,rA\Da~,saMsidDO;sidDO,संसिद्धौ (saṃsiddhau);सिद्धौ (siddhau),prior_action,the same agent completes the base action before performing another action,3.4.21,rAdDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
c802d8cbe596edf39566,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0078"", ""meaning-a8c78a0cc5ef""]",04.0078,vya\Da~,tAqane,ताडने (tāḍane),prior_action,the same agent completes the base action before performing another action,3.4.21,vidDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
b0a7c8ca15dc37204907,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0079"", ""meaning-eb83e45c6f04""]",04.0079,pu\za~,puzwO,पुष्टौ (puṣṭau),prior_action,the same agent completes the base action before performing another action,3.4.21,puzwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
b88f4e841c5402388c2c,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0080"", ""meaning-3556957d2199""]",04.0080,Su\za~,SozaRe,शोषणे (śoṣaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,SuzwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
fa93065d84f89718ca60,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0081"", ""meaning-8fbcbfeedd5e""]",04.0081,tu\za~,prItO,प्रीतौ (prītau),prior_action,the same agent completes the base action before performing another action,3.4.21,tuzwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
f4b92d5218496b134387,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0082"", ""meaning-3117dcb75dd3""]",04.0082,du\za~,vEkftye,वैकृत्ये (vaikṛtye),prior_action,the same agent completes the base action before performing another action,3.4.21,duzwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
820c6846698e6743ee30,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0083"", ""meaning-3083989e9275""]",04.0083,Sli\za~,AliNgane,आलिङ्गने (āliṅgane),prior_action,the same agent completes the base action before performing another action,3.4.21,SlizwvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
2560b63585a23e774d15,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0084"", ""meaning-9a9f74cc2daf""]",04.0084,Sa\ka~^,marzaRe,मर्षणे (marṣaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,SakitvA;SaktvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
3c1bd019a46bc035ffeb,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0085"", ""meaning-0c94955974e7""]",04.0085,zvi\dA~,gAtraprakzaraRe,गात्रप्रक्षरणे (gātraprakṣaraṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,svittvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
d6dbc91b22c7a0a4985e,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0086"", ""meaning-8c45333a5370""]",04.0086,kru\Da~,kroDe,क्रोधे (krodhe),prior_action,the same agent completes the base action before performing another action,3.4.21,krudDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
94afdce1eeab59838ce4,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0087"", ""meaning-c1953139d141""]",04.0087,kzu\Da~,buBukzAyAm,बुभुक्षायाम् (bubhukṣāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,kzoDitvA;kzuDitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
548cbb468a225e817003,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0088"", ""meaning-96d2e0c4f26c""]",04.0088,Su\Da~,SOce,शौचे (śauce),prior_action,the same agent completes the base action before performing another action,3.4.21,SudDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
8e0ba7489b470ce1ebcc,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0089"", ""meaning-de16610fa2b2""]",04.0089,zi\Du~,saMrAdDO,संराद्धौ (saṃrāddhau),prior_action,the same agent completes the base action before performing another action,3.4.21,sidDvA,1,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
d06bf38a6d9ecd9d83ee,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0090"", ""meaning-3bf7963ee53c""]",04.0090,ra\Da~,hiMsAyAm,हिंसायाम् (hiṃsāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,raDitvA;radDvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
99f0ebff67a65e400644,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0090"", ""meaning-de16610fa2b2""]",04.0090,ra\Da~,saMrAdDO,संराद्धौ (saṃrāddhau),prior_action,the same agent completes the base action before performing another action,3.4.21,raDitvA;radDvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
1f490af697212f7f56eb,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0091"", ""meaning-31bfd01a5120""]",04.0091,Ra\Sa~,adarSane,अदर्शने (adarśane),prior_action,the same agent completes the base action before performing another action,3.4.21,naMzwvA;naSitvA;nazwvA,3,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
10a947c2a1b32c105f01,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0092"", ""meaning-6aee88eda8c6""]",04.0092,tf\pa~,prIRane,प्रीणने (prīṇane),prior_action,the same agent completes the base action before performing another action,3.4.21,tarpitvA;tfptvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
5ba8e354577846ab32e6,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0093"", ""meaning-4d52c86ff47d""]",04.0093,df\pa~,mohane,मोहने (mohane),prior_action,the same agent completes the base action before performing another action,3.4.21,darpitvA;dfptvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
7e3bdacce2e6439045ce,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0093"", ""meaning-a6f808d0cf60""]",04.0093,df\pa~,harze,हर्षे (harṣe),prior_action,the same agent completes the base action before performing another action,3.4.21,darpitvA;dfptvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
42ee65d4c2429f00c66c,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0094"", ""meaning-64f94253abe8""]",04.0094,dru\ha~,jiGAMsAyAm,जिघांसायाम् (jighāṃsāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,drUQvA;drohitvA;drugDvA;druhitvA,4,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
424dc9a500a61cce6aa6,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0095"", ""meaning-fb1c278e2ce5""]",04.0095,mu\ha~,vEcittye,वैचित्त्ये (vaicittye),prior_action,the same agent completes the base action before performing another action,3.4.21,mUQvA;mohitvA;mugDvA;muhitvA,4,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
1bb91b0283a677a0b9b4,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0096"", ""meaning-3adb2bd1f35e""]",04.0096,zRu\ha~,udgiraRe,उद्गिरणे (udgiraṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,snUQvA;snohitvA;snugDvA;snuhitvA,4,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
e77d2797b6b169a472a0,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0097"", ""meaning-8fbcbfeedd5e""]",04.0097,zRi\ha~,prItO,प्रीतौ (prītau),prior_action,the same agent completes the base action before performing another action,3.4.21,snIQvA;snehitvA;snigDvA;snihitvA,4,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
d66546891c054d16eda1,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0098"", ""meaning-066579c3cd32""]",04.0098,Samu~,upaSame,उपशमे (upaśame),prior_action,the same agent completes the base action before performing another action,3.4.21,SAntvA;SamitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
779ed7737f426da35b66,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0099"", ""meaning-4ffbdb2d81dd""]",04.0099,tamu~,kANkzAyAm,काङ्क्षायाम् (kāṅkṣāyām),prior_action,the same agent completes the base action before performing another action,3.4.21,tAntvA;tamitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
4118119f7687b1ef84ba,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0100"", ""meaning-066579c3cd32""]",04.0100,damu~,upaSame,उपशमे (upaśame),prior_action,the same agent completes the base action before performing another action,3.4.21,dAntvA;damitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
1bb7101328626cf74801,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0101"", ""meaning-05cc385e40df""]",04.0101,Sramu~,tapasi,तपसि (tapasi),prior_action,the same agent completes the base action before performing another action,3.4.21,SrAntvA;SramitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
109fa382ae0f7a7b6663,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0101"", ""meaning-46a8e8cd4851""]",04.0101,Sramu~,Kede,खेदे (khede),prior_action,the same agent completes the base action before performing another action,3.4.21,SrAntvA;SramitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
db6c7dbb02af475687df,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0103"", ""meaning-2c5fa406c2d3""]",04.0103,kzamU~,sahane,सहने (sahane),prior_action,the same agent completes the base action before performing another action,3.4.21,kzAntvA;kzamitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
b1bb552a465fb6a5299a,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0104"", ""meaning-954a03bcf510""]",04.0104,klamu~,glAnO,ग्लानौ (glānau),prior_action,the same agent completes the base action before performing another action,3.4.21,klAntvA;klamitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
721819ca7e037410ce4e,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0106"", ""meaning-cf85e55c7b9a""]",04.0106,asu~,kzepaRe,क्षेपणे (kṣepaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,asitvA;astvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
fa1d96fd37a5c8dfa7bd,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0107"", ""meaning-52a2ffd5acb5""]",04.0107,yasu~,prayatne,प्रयत्ने (prayatne),prior_action,the same agent completes the base action before performing another action,3.4.21,yasitvA;yastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
d3a18cce0bbb34c9092f,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0108"", ""meaning-e6c1f69b634c""]",04.0108,jasu~,mokzaRe,मोक्षणे (mokṣaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,jasitvA;jastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
031976389e090ee4e585,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0109"", ""meaning-c65bdc968dc2""]",04.0109,tasu~,upakzaye,उपक्षये (upakṣaye),prior_action,the same agent completes the base action before performing another action,3.4.21,tasitvA;tastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
37e69768a1c50736603f,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0110"", ""meaning-c65bdc968dc2""]",04.0110,dasu~,upakzaye,उपक्षये (upakṣaye),prior_action,the same agent completes the base action before performing another action,3.4.21,dasitvA;dastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
5759f3722d22efce7f06,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0111"", ""meaning-9568358ba7dc""]",04.0111,vasu~,stamBe,स्तम्भे (stambhe),prior_action,the same agent completes the base action before performing another action,3.4.21,vasitvA;vastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
ad12ed1b1aa501bac361,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0112"", ""meaning-9568358ba7dc""]",04.0112,basu~,stamBe,स्तम्भे (stambhe),prior_action,the same agent completes the base action before performing another action,3.4.21,basitvA;bastvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
f8be893d9b395e68c7c8,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0113"", ""meaning-d18be4ef5c47""]",04.0113,yusa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,yositvA;yusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
6004f2cfc31a2a9c0a36,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0114"", ""meaning-d18be4ef5c47""]",04.0114,vyuza~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,vyozitvA;vyuzitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
b65efe6bd0fa875f5f78,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0115"", ""meaning-d18be4ef5c47""]",04.0115,vyusa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,vyositvA;vyusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
e97b73cdd9cb03797452,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0116"", ""meaning-d18be4ef5c47""]",04.0116,byusa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,byositvA;byusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
9b72ff91e093413766ce,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0117"", ""meaning-d18be4ef5c47""]",04.0117,busa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,bositvA;busitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
36bfbe37d18abdf231f5,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0118"", ""meaning-d18be4ef5c47""]",04.0118,vusa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,vositvA;vusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
4b8e00cdd2477eb622ff,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0119"", ""meaning-d18be4ef5c47""]",04.0119,pyuza~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,pyozitvA;pyuzitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
e4ad08fc19787416a6a0,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0120"", ""meaning-d18be4ef5c47""]",04.0120,pyusa~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,pyositvA;pyusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
87b815ed0795f51292be,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0121"", ""meaning-d18be4ef5c47""]",04.0121,puza~,viBAge,विभागे (vibhāge),prior_action,the same agent completes the base action before performing another action,3.4.21,pozitvA;puzitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
3b78418d32f209507471,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0123"", ""meaning-556802d0e7f6""]",04.0123,visa~,preraRe,प्रेरणे (preraṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,vesitvA;visitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
90b758b9a4e89956be87,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0124"", ""meaning-556802d0e7f6""]",04.0124,bisa~,preraRe,प्रेरणे (preraṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,besitvA;bisitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
6ffe1bd12ddcc8036fbc,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0125"", ""meaning-e4d9d87d2a5b""]",04.0125,kusa~,saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,kositvA;kusitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
dea712f2bcbbbac4cdc2,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0126"", ""meaning-e4d9d87d2a5b""]",04.0126,kuSa~,saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,koSitvA;kuSitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
01d991e8d2c3c7594455,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0127"", ""meaning-0c94955974e7""]",04.0127,YizvidA~,gAtraprakzaraRe,गात्रप्रक्षरणे (gātraprakṣaraṇe),prior_action,the same agent completes the base action before performing another action,3.4.21,sveditvA;sviditvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
425eb84a1e6caeee49ad,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0128"", ""meaning-2c5fa406c2d3""]",04.0128,kzamU~z,sahane,सहने (sahane),prior_action,the same agent completes the base action before performing another action,3.4.21,kzAntvA;kzamitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
c21182902629f6cf2768,prior_action_ktva,ktvA,"क्त्वा (ktvā), prior action by the same agent","[""04.0129"", ""meaning-e094055595ea""]",04.0129,busa~,utsarge,उत्सर्गे (utsarge),prior_action,the same agent completes the base action before performing another action,3.4.21,bositvA;busitvA,2,source_classified_laukika_avyaya_operation_plus_pinned_engine_output,admitted_research_ledger
