operation_id,display_label,sanadi,relation,rule_refs,source_code,gana,aupadeshika_slp1,source_artha_slp1,engine_status,output_count,output_forms_slp1,eligibility_status,count_status
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0415,BvAdi,laqa~,vilAse,generated,1,lAqi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0416,BvAdi,lala~,vilAse,generated,1,lAli,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0417,BvAdi,kaqa~,made,generated,1,kAqi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0418,BvAdi,kaqi~,made,generated,1,kaRqi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0419,BvAdi,gaqi~,vadanEkadeSe,generated,1,gaRqi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0420,BvAdi,ti\pf~\,kzaraRe,generated,1,tepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0421,BvAdi,tepf~\,kzaraRe kampane ca,generated,1,tepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0422,BvAdi,zwipf~\,kzaraRe,generated,1,stepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0423,BvAdi,zwepf~\,kzaraRe,generated,1,stepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0424,BvAdi,glepf~\,dEnye,generated,1,glepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0425,BvAdi,wuvepf~\,kampane,generated,1,vepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0426,BvAdi,kepf~\,kampane gatO ca,generated,1,kepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0427,BvAdi,gepf~\,kampane gatO ca,generated,1,gepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0428,BvAdi,glepf~\,kampane gatO ca,generated,1,glepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0429,BvAdi,mepf~\,gatO,generated,1,mepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0430,BvAdi,repf~\,gatO,generated,1,repi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0431,BvAdi,lepf~\,gatO,generated,1,lepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0432,BvAdi,hepf~\,gatO,generated,1,hepi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0433,BvAdi,Depf~\,gatO,generated,1,Depi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0434,BvAdi,trapU~\z,lajjAyAm,generated,1,trApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0435,BvAdi,kapi~\,calane,generated,1,kampi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0436,BvAdi,rabi~\,Sabde,generated,1,rambi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0437,BvAdi,labi~\,Sabde,generated,1,lambi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0438,BvAdi,abi~\,Sabde,generated,1,ambi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0439,BvAdi,labi~\,avasraMsane Sabde ca,generated,1,lambi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0440,BvAdi,kabf~\,varRe,generated,1,kAbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0441,BvAdi,klIbf~\,aDArzwye,generated,1,klIbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0442,BvAdi,kzIbf~\,made,generated,1,kzIbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0443,BvAdi,kzIvf~\,made,generated,1,kzIvi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0444,BvAdi,SIBf~\,katTane,generated,1,SIBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0445,BvAdi,lOqf~,unmAde,generated,1,lOqi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0446,BvAdi,cIBf~\,katTane,generated,1,cIBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0447,BvAdi,reBf~\,Sabde,generated,1,reBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0448,BvAdi,aBi~\,Sabde,generated,1,amBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0449,BvAdi,raBi~\,Sabde,generated,1,ramBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0450,BvAdi,ziDu~,gatyAm,generated,1,seDi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0451,BvAdi,zwaBi~\,pratibanDe,generated,1,stamBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0452,BvAdi,skaBi~\,pratibanDe,generated,1,skamBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0453,BvAdi,jaBI~\,gAtravinAme,generated,1,jamBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0454,BvAdi,jfBi~\,gAtravinAme,generated,1,jfmBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0455,BvAdi,SalBa~\,katTane,generated,1,SalBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0456,BvAdi,valBa~\,Bojane,generated,1,valBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0457,BvAdi,galBa~\,DArzwye,generated,1,galBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0458,BvAdi,SranBu~\,pramAde,generated,1,SramBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0459,BvAdi,sranBu~\,pramAde,generated,1,sramBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0460,BvAdi,zwuBu~\,stamBe,generated,1,stoBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0461,BvAdi,gupU~,rakzaRe,generated,1,gopAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0462,BvAdi,DUpa~,santApe,generated,1,DUpAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0463,BvAdi,japa~,vyaktAyAM vAci mAnase ca,generated,1,jApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0464,BvAdi,jalpa~,vyaktAyAM vAci,generated,1,jalpi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0465,BvAdi,capa~,sAntvane,generated,1,cApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0466,BvAdi,zapa~,samavAye,generated,1,sApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0467,BvAdi,rapa~,vyaktAyAM vAci,generated,1,rApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0468,BvAdi,lapa~,vyaktAyAM vAci,generated,1,lApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0469,BvAdi,cupa~,mandAyAM gatO,generated,1,copi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0470,BvAdi,tupa~,hiMsAyAm,generated,1,topi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0471,BvAdi,tunpa~,hiMsAyAm,generated,1,tumpi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0472,BvAdi,trupa~,hiMsAyAm,generated,1,tropi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0473,BvAdi,trunpa~,hiMsAyAm,generated,1,trumpi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0474,BvAdi,tuPa~,hiMsAyAm,generated,1,toPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0475,BvAdi,tunPa~,hiMsAyAm,generated,1,tumPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0476,BvAdi,truPa~,hiMsAyAm,generated,1,troPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0477,BvAdi,trunPa~,hiMsAyAm,generated,1,trumPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0478,BvAdi,parpa~,gatO,generated,1,parpi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0479,BvAdi,raPa~,gatO,generated,1,rAPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0480,BvAdi,raPi~,gatO,generated,1,ramPi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0481,BvAdi,arba~,gatO,generated,1,arbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0482,BvAdi,parba~,gatO,generated,1,parbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0483,BvAdi,larba~,gatO,generated,1,larbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0484,BvAdi,barba~,gatO,generated,1,barbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0485,BvAdi,marba~,gatO,generated,1,marbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0486,BvAdi,karba~,gatO,generated,1,karbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0487,BvAdi,Karba~,gatO,generated,1,Karbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0488,BvAdi,garba~,gatO,generated,1,garbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0489,BvAdi,Sarba~,gatO,generated,1,Sarbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0490,BvAdi,zarba~,gatO,generated,1,sarbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0491,BvAdi,carba~,gatO ardane ca,generated,1,carbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0492,BvAdi,kubi~,CAdane AcCAdane ca,generated,1,kumbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0493,BvAdi,lubi~,ardane,generated,1,lumbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0494,BvAdi,tubi~,ardane,generated,1,tumbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0495,BvAdi,cubi~,vaktrasaMyoge,generated,1,cumbi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0496,BvAdi,zfBu~,hiMsAyAm,generated,1,sarBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0497,BvAdi,zfnBu~,hiMsAyAm,generated,1,sfmBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0498,BvAdi,ziBu~,hiMsAyAm,generated,1,seBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0499,BvAdi,zinBu~,hiMsAyAm,generated,1,simBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0500,BvAdi,SuBa~,BAzaRe BAsane hiMsAyAM ca,generated,1,SoBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0501,BvAdi,SunBa~,BAzaRe BAsane hiMsAyAM dIptO ca,generated,1,SumBi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0502,BvAdi,GiRi~\,grahaRe,generated,1,GiRRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0503,BvAdi,GuRi~\,grahaRe,generated,1,GuRRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0504,BvAdi,GfRi~\,grahaRe,generated,1,GfRRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0505,BvAdi,GuRa~\,BramaRe,generated,1,GoRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0506,BvAdi,GurRa~\,BramaRe,generated,1,GUrRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0507,BvAdi,paRa~\,vyavahAre stutO ca,generated,2,pARi;paRAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0508,BvAdi,pana~\,vyavahAre stutO ca,generated,1,panAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0509,BvAdi,BAma~\,kroDe,generated,1,BAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0510,BvAdi,kzamU~\z,sahane,generated,1,kzAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0511,BvAdi,kamu~\,kAntO,generated,1,kAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0512,BvAdi,aRa~,Sabde,generated,1,ARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0513,BvAdi,raRa~,Sabde,generated,1,rARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0514,BvAdi,vaRa~,Sabde,generated,1,vARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0515,BvAdi,BaRa~,Sabde,generated,1,BARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0516,BvAdi,maRa~,Sabde,generated,1,mARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0517,BvAdi,kaRa~,Sabde,generated,1,kARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0518,BvAdi,kvaRa~,Sabde,generated,1,kvARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0519,BvAdi,vraRa~,Sabde,generated,1,vrARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0520,BvAdi,BraRa~,Sabde,generated,1,BrARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0521,BvAdi,DvaRa~,Sabde,generated,1,DvARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0522,BvAdi,DaRa~,Sabde,generated,1,DARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0523,BvAdi,oRf~,apanayane,generated,1,oRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0524,BvAdi,SoRf~,varRagatyoH,generated,1,SoRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0525,BvAdi,SroRf~,saNGAte,generated,1,SroRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0526,BvAdi,SloRf~,saNGAte,generated,1,SloRi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0527,BvAdi,pERf~,gatipreraRaSlezaRezu,generated,1,pERi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0528,BvAdi,prERf~,gatipreraRaSlezaRezu,generated,1,prERi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0529,BvAdi,DraRa~,Sabde,generated,1,DrARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0530,BvAdi,baRa~,Sabde,generated,1,bARi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0531,BvAdi,kanI~,dIptikAntigatizu,generated,1,kAni,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0532,BvAdi,zwana~,Sabde,generated,1,stAni,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0533,BvAdi,vana~,Sabde,generated,1,vAni,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0534,BvAdi,vana~,samBaktO,generated,1,vAni,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0535,BvAdi,zaRa~,samBaktO,generated,1,sAni,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0536,BvAdi,ama~,gatO Sabde samBaktO ca,generated,1,Ami,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0537,BvAdi,drama~,gatO,generated,1,drAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0538,BvAdi,hamma~,gatO,generated,1,hammi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0539,BvAdi,mImf~,gatO Sabde ca,generated,1,mImi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0540,BvAdi,camu~,adane,generated,1,cAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0541,BvAdi,Camu~,adane,generated,1,CAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0542,BvAdi,jamu~,adane,generated,1,jAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0543,BvAdi,Jamu~,adane,generated,1,JAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0544,BvAdi,jimu~,adane,generated,1,jemi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0545,BvAdi,kramu~,pAdavikzepe,generated,1,krAmi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0546,BvAdi,aya~\,gatO,generated,1,Ayi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0547,BvAdi,vaya~\,gatO,generated,1,vAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0548,BvAdi,paya~\,gatO,generated,1,pAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0549,BvAdi,maya~\,gatO,generated,1,mAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0550,BvAdi,caya~\,gatO,generated,1,cAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0551,BvAdi,taya~\,gatO,generated,1,tAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0552,BvAdi,Raya~\,gatO rakzaRe ca,generated,1,nAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0553,BvAdi,daya~\,dAnagatirakzaRahiMsA'dAnezu,generated,1,dAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0554,BvAdi,raya~\,gatO,generated,1,rAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0555,BvAdi,yaya~\,gatO,generated,1,yAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0556,BvAdi,UyI~\,tantusantAne,generated,1,Uyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0557,BvAdi,pUyI~\,viSaraRe durganDe ca,generated,1,pUyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0558,BvAdi,knUyI~\,Sabde undane ca,generated,1,knopi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0559,BvAdi,kzmAyI~\,viDUnane,generated,1,kzmApi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0560,BvAdi,sPAyI~\,vfdDO,generated,1,sPAvi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0561,BvAdi,o~pyAyI~\,vfdDO,generated,1,pyAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0562,BvAdi,tAyf~\,santAnapAlanayoH,generated,1,tAyi,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0563,BvAdi,Sala~\,calanasaMvaraRayoH,generated,1,SAli,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0564,BvAdi,vala~\,saMvaraRe saYcaraRe ca,generated,1,vAli,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0565,BvAdi,valla~\,saMvaraRe saYcaraRe ca,generated,1,valli,candidate_semantic_review_pending,not_admitted
causative,"णिजन्त (ṇijanta), causative",Ric,cause the base action or state,3.1.26,01.0566,BvAdi,mala~\,DAraRe,generated,1,mAli,candidate_semantic_review_pending,not_admitted
