sample_id,display,source_file,source_word_meaning_id,stem_slp1,constructor,linga,relation_id,relation_display,plain_function,number_id,number_display,generated_forms_slp1,output_variant_count,generation_status,derivation_paths_json
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",eka,एकम्,kOnteye,1,locally_regenerated,"[{""form_slp1"": ""kOnteye"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""kOnteya"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.87"", ""result"": [""kOntey"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMtey"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOntey"", ""e""]}]}]"
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",dvi,द्वे,kOnteyayoH,1,locally_regenerated,"[{""form_slp1"": ""kOnteyayoH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.104"", ""result"": [""kOnteye"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.78"", ""result"": [""kOnteyay"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kOnteyay"", ""oru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kOnteyay"", ""or""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kOnteyay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMteyay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOnteyay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kOnteyay"", ""oH""]}]}]"
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",bahu,बहूनि,kOnteyezu,1,locally_regenerated,"[{""form_slp1"": ""kOnteyezu"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""kOnteya"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""kOnteye"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMteye"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.59"", ""result"": [""kOMteye"", ""zu""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOnteye"", ""zu""]}]}]"
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,sambodhana,सम्बोधनम्,direct address,eka,एकम्,kOnteya,1,locally_regenerated,"[{""form_slp1"": ""kOnteya"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kOnteya"", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.49"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.49"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.69"", ""result"": [""kOnteya"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMteya"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOnteya"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kOnteya"", """"]}]}]"
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,sambodhana,सम्बोधनम्,direct address,dvi,द्वे,kOnteyO,1,locally_regenerated,"[{""form_slp1"": ""kOnteyO"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.104"", ""result"": [""kOnteya"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.88"", ""result"": [""kOntey"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMtey"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOntey"", ""O""]}]}]"
kaunteya,"कौन्तेयः (Kaunteyaḥ), a son or descendant of Kuntī",taddhita_ledger.csv.gz,b829ae0a686f4e53566a,kOnteya,basic,Pum,sambodhana,सम्बोधनम्,direct address,bahu,बहूनि,kOnteyAH,1,locally_regenerated,"[{""form_slp1"": ""kOnteyAH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kOnteya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kOnteya"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kOnteya"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""kOnteya"", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.73"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""2.3.48"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kOnteya"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.102"", ""result"": [""kOnteya"", ""As""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""kOnteyA"", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kOnteyA"", ""ru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kOnteyA"", ""r""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kOnteyA"", ""H""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.24"", ""result"": [""kOMteyA"", ""H""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.58"", ""result"": [""kOnteyA"", ""H""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,prathama,प्रथमा,naming or identifying the participant,eka,एकम्,kartrI,1,locally_regenerated,"[{""form_slp1"": ""kartrI"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartrI"", """", ""su~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.68"", ""result"": [""kartrI"", """", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartrI"", """", """"]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,prathama,प्रथमा,naming or identifying the participant,dvi,द्वे,kartryO,1,locally_regenerated,"[{""form_slp1"": ""kartryO"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.105"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.77"", ""result"": [""kartry"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartry"", """", ""O""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,prathama,प्रथमा,naming or identifying the participant,bahu,बहूनि,kartryaH,1,locally_regenerated,"[{""form_slp1"": ""kartryaH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartrI"", """", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""kartrI"", """", ""jas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.105"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.77"", ""result"": [""kartry"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kartry"", """", ""aru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartry"", """", ""ar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kartry"", """", ""aH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartry"", """", ""aH""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,dvitiya,द्वितीया,"the object, extent, or destination",eka,एकम्,kartrIm,1,locally_regenerated,"[{""form_slp1"": ""kartrIm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.107"", ""result"": [""kartrI"", """", ""m""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartrI"", """", ""m""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,dvitiya,द्वितीया,"the object, extent, or destination",dvi,द्वे,kartryO,1,locally_regenerated,"[{""form_slp1"": ""kartryO"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""Ow""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""kartrI"", """", ""Ow""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.105"", ""result"": [""kartrI"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.77"", ""result"": [""kartry"", """", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartry"", """", ""O""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,dvitiya,द्वितीया,"the object, extent, or destination",bahu,बहूनि,kartrIH,1,locally_regenerated,"[{""form_slp1"": ""kartrIH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartrI"", """", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""kartrI"", """", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.102"", ""result"": [""kartrI"", """", ""Is""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""kartrI"", """", ""s""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kartrI"", """", ""ru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartrI"", """", ""r""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kartrI"", """", ""H""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartrI"", """", ""H""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,trtiya,तृतीया,"the means, instrument, or accompaniment",eka,एकम्,kartryA,1,locally_regenerated,"[{""form_slp1"": ""kartryA"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""wA""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""kartrI"", """", ""wA""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.77"", ""result"": [""kartry"", """", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartry"", """", ""A""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,trtiya,तृतीया,"the means, instrument, or accompaniment",dvi,द्वे,kartrIByAm,1,locally_regenerated,"[{""form_slp1"": ""kartrIByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartrI"", """", ""ByAm""]}]}]"
kartri,"कर्त्री (kartrī), female doer",stri_generalization_ledger.csv.gz,14e1dfa2790306ebe3bb,kartrI,nyap,Stri,trtiya,तृतीया,"the means, instrument, or accompaniment",bahu,बहूनि,kartrIBiH,1,locally_regenerated,"[{""form_slp1"": ""kartrIBiH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""kartrI"", """"]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.3"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""kartrI"", """", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""kartrI"", """", ""Biru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""kartrI"", """", ""Bir""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""kartrI"", """", ""BiH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""kartrI"", """", ""BiH""]}]}]"
