derived_word_meaning_id,operation_id,krt_source_variant,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,construction_condition,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
2fec2539cb892e68b952,vedic_sak_purpose_kamul,kamul,"[""01.0262"", ""meaning-5fa3d59b62c4""]",01.0262,aja~,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vi/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6d902402a72eae1a2178,vedic_sak_purpose_kamul,kamul,"[""01.0262"", ""meaning-cf85e55c7b9a""]",01.0262,aja~,kzepaRe,क्षेपणे (kṣepaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vi/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3b99c6b6685ce81f6ae7,vedic_sak_purpose_kamul,kamul,"[""01.0263"", ""meaning-f88d70c1579d""]",01.0263,teja~,pAlane,पालने (pālane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,te/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
806f15a1c336d8479e02,vedic_sak_purpose_kamul,kamul,"[""01.0264"", ""meaning-8d9c482338a1""]",01.0264,Kaja~,manTe,मन्थे (manthe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ka/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7825e3c5a418fe92d720,vedic_sak_purpose_kamul,kamul,"[""01.0265"", ""meaning-2dcb1894fd9b""]",01.0265,kava~,Sabde,शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ka/vam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a71cf96ab483febd0e4c,vedic_sak_purpose_kamul,kamul,"[""01.0266"", ""meaning-25445656c9dd""]",01.0266,Kaji~,gativEkalye,गतिवैकल्ये (gativaikalye),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ka/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
68ca7349e14f4c88183d,vedic_sak_purpose_kamul,kamul,"[""01.0267"", ""meaning-60fd95557908""]",01.0267,ejf~,kampane,कम्पने (kampane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,e/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4aa5245e2bf5f47a8686,vedic_sak_purpose_kamul,kamul,"[""01.0268"", ""meaning-3f3be6e2662a""]",01.0268,wuo~sPUrjA~,vajranirGoze,वज्रनिर्घोषे (vajranirghoṣe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,sPU/rjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f17e69cff7750034b6de,vedic_sak_purpose_kamul,kamul,"[""01.0269"", ""meaning-33b0dcc01e79""]",01.0269,kzi\,kzaye,क्षये (kṣaye),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,kzi/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
97cb5ac118c98da514db,vedic_sak_purpose_kamul,kamul,"[""01.0270"", ""meaning-f7e0033b3f96""]",01.0270,kzIja~,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,kzI/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
171ceb6e707c4f3394ca,vedic_sak_purpose_kamul,kamul,"[""01.0271"", ""meaning-b304649056dc""]",01.0271,laja~,Barjane,भर्जने (bharjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,la/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
74c42d8ab46becfb984d,vedic_sak_purpose_kamul,kamul,"[""01.0272"", ""meaning-b304649056dc""]",01.0272,laji~,Barjane,भर्जने (bharjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,la/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9d6e90459a4b293f0075,vedic_sak_purpose_kamul,kamul,"[""01.0273"", ""meaning-419b680bba71""]",01.0273,lAja~,Bartsane,भर्त्सने (bhartsane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,lA/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
cf5ed95c1a2e4a5dca97,vedic_sak_purpose_kamul,kamul,"[""01.0273"", ""meaning-b304649056dc""]",01.0273,lAja~,Barjane,भर्जने (bharjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,lA/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4f16432ce0e31c41348a,vedic_sak_purpose_kamul,kamul,"[""01.0274"", ""meaning-419b680bba71""]",01.0274,lAji~,Bartsane,भर्त्सने (bhartsane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,lA/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7cb041b98808c416d71b,vedic_sak_purpose_kamul,kamul,"[""01.0274"", ""meaning-b304649056dc""]",01.0274,lAji~,Barjane,भर्जने (bharjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,lA/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e12ba27a95c5783673ca,vedic_sak_purpose_kamul,kamul,"[""01.0275"", ""meaning-cb8f3f842a8a""]",01.0275,jaja~,yudDe,युद्धे (yuddhe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ja/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
97b4dc5a8571b3dda884,vedic_sak_purpose_kamul,kamul,"[""01.0276"", ""meaning-cb8f3f842a8a""]",01.0276,jaji~,yudDe,युद्धे (yuddhe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ja/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a7481871752cc3e90570,vedic_sak_purpose_kamul,kamul,"[""01.0277"", ""meaning-3bf7963ee53c""]",01.0277;10.0044,tuja~,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,to/jam;tu/jam,2,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
016178704bc1fd57113a,vedic_sak_purpose_kamul,kamul,"[""01.0278"", ""meaning-f88d70c1579d""]",01.0278,tuji~,pAlane,पालने (pālane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,tu/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a30e9383f07115e5f239,vedic_sak_purpose_kamul,kamul,"[""01.0279"", ""meaning-2dcb1894fd9b""]",01.0279;10.0149,gaja~,SabdArTe;Sabde,शब्दार्थे (śabdārthe);शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,gA/jam;ga/jam,2,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
95f7c9b72b219b0cb621,vedic_sak_purpose_kamul,kamul,"[""01.0279"", ""meaning-95d45d9adf29""]",01.0279,gaja~,madane,मदने (madane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ga/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f533838b72b594ca668e,vedic_sak_purpose_kamul,kamul,"[""01.0280"", ""meaning-2dcb1894fd9b""]",01.0280,gaji~,Sabde,शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ga/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fc76033f23d002828224,vedic_sak_purpose_kamul,kamul,"[""01.0281"", ""meaning-2dcb1894fd9b""]",01.0281,gfja~,Sabde,शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,gf/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e4e33959693243810fc5,vedic_sak_purpose_kamul,kamul,"[""01.0282"", ""meaning-38ca494446d4""]",01.0282,gfji~,garjane,गर्जने (garjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,gf/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f1983648dc1b463c783b,vedic_sak_purpose_kamul,kamul,"[""01.0283"", ""meaning-2dcb1894fd9b""]",01.0283,muja~,Sabde,शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mu/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d6078c8b63b70f2ae360,vedic_sak_purpose_kamul,kamul,"[""01.0284"", ""meaning-2dcb1894fd9b""]",01.0284,muji~,Sabde,शब्दे (śabde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mu/Yjam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fa5830b13f5b284ecb97,vedic_sak_purpose_kamul,kamul,"[""01.0285"", ""meaning-5fa3d59b62c4""]",01.0285,vaja~,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,va/jam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
03e68a2c3fd4b516658a,vedic_sak_purpose_kamul,kamul,"[""01.0286"", ""meaning-5fa3d59b62c4""]",01.0286;10.0109,vraja~,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vrA/jam;vra/jam,2,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
87f0e2de26313114eb88,vedic_sak_purpose_kamul,kamul,"[""01.0287"", ""meaning-375c48b41a01""]",01.0287,awwa~\,atikrame,अतिक्रमे (atikrame),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/wwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3e77ee144336dd7560a1,vedic_sak_purpose_kamul,kamul,"[""01.0287"", ""meaning-3bf7963ee53c""]",01.0287,awwa~\,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/wwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
cea7684791cff485fda0,vedic_sak_purpose_kamul,kamul,"[""01.0288"", ""meaning-8d05d3af63ff""]",01.0288,vezwa~\,vezwane,वेष्टने (veṣṭane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/zwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4a4a8f5abefcc805a019,vedic_sak_purpose_kamul,kamul,"[""01.0289"", ""meaning-b7d536d607be""]",01.0289,cezwa~\,cezwAyAm,चेष्टायाम् (ceṣṭāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ce/zwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ee6d523b8eb018d1e39a,vedic_sak_purpose_kamul,kamul,"[""01.0290"", ""meaning-1685c224b9c2""]",01.0290,gozwa~\,saNGAte,सङ्घाते (saṅghāte),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,go/zwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
37c7079321cd45aee0ec,vedic_sak_purpose_kamul,kamul,"[""01.0291"", ""meaning-1685c224b9c2""]",01.0291,lozwa~\,saNGAte,सङ्घाते (saṅghāte),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,lo/zwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
10a794cd5ec53986dce0,vedic_sak_purpose_kamul,kamul,"[""01.0292"", ""meaning-ded5b8f0e366""]",01.0292,Gawwa~\,calane,चलने (calane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ga/wwam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e1a23e3040da7d2a93c0,vedic_sak_purpose_kamul,kamul,"[""01.0293"", ""meaning-d1b95ba4c38d""]",01.0293,sPuwa~\,vikasane,विकसने (vikasane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,sPu/wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1b6b28d0d213f78e2f89,vedic_sak_purpose_kamul,kamul,"[""01.0294"", ""meaning-5fa3d59b62c4""]",01.0294,aWi~\,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/RWam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7808dc9ececec3fc9646,vedic_sak_purpose_kamul,kamul,"[""01.0295"", ""meaning-51bed848babd""]",01.0295,vaWi~\,ekacaryAyAm,एकचर्यायाम् (ekacaryāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,va/RWam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b400a27757e400cae4ea,vedic_sak_purpose_kamul,kamul,"[""01.0296"", ""meaning-3cfd754b3668""]",01.0296,maWi~\,Soke,शोके (śoke),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ma/RWam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
625d10831acb100ed09c,vedic_sak_purpose_kamul,kamul,"[""01.0297"", ""meaning-3cfd754b3668""]",01.0297,kaWi~\,Soke,शोके (śoke),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ka/RWam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c550b7efb7f3dc7e568a,vedic_sak_purpose_kamul,kamul,"[""01.0298"", ""meaning-f88d70c1579d""]",01.0298,muWi~\,pAlane,पालने (pālane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mu/RWam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
17cf32352c0dbb604b8d,vedic_sak_purpose_kamul,kamul,"[""01.0299"", ""meaning-c9d6b2c78da3""]",01.0299,heWa~\,vibADAyAm,विबाधायाम् (vibādhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,he/Wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e7a22273ed6b818939ad,vedic_sak_purpose_kamul,kamul,"[""01.0300"", ""meaning-c9d6b2c78da3""]",01.0300,eWa~\,vibADAyAm,विबाधायाम् (vibādhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,e/Wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f5f43ebbf3dbacce05fe,vedic_sak_purpose_kamul,kamul,"[""01.0301"", ""meaning-5fa3d59b62c4""]",01.0301,hiqi~\,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,hi/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
55647cec604bdbb0ca7e,vedic_sak_purpose_kamul,kamul,"[""01.0301"", ""meaning-f0e843d6616f""]",01.0301,hiqi~\,anAdare,अनादरे (anādare),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,hi/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ba96d2faf20ffc86fe72,vedic_sak_purpose_kamul,kamul,"[""01.0302"", ""meaning-1685c224b9c2""]",01.0302,huqi~\,saNGAte,सङ्घाते (saṅghāte),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,hu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
efe1fb64201a27ecda20,vedic_sak_purpose_kamul,kamul,"[""01.0303"", ""meaning-bd0d14a06dd9""]",01.0303,kuqi~\,dAhe,दाहे (dāhe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ku/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a5cdb1e494d85e48d7a5,vedic_sak_purpose_kamul,kamul,"[""01.0304"", ""meaning-9daa69aeb27e""]",01.0304,vaqi~\,viBAjane,विभाजने (vibhājane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,va/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9ac373889c4bdd9331d1,vedic_sak_purpose_kamul,kamul,"[""01.0305"", ""meaning-9daa69aeb27e""]",01.0305,maqi~\,viBAjane,विभाजने (vibhājane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ma/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
081410b2bc0cc7a103e2,vedic_sak_purpose_kamul,kamul,"[""01.0306"", ""meaning-6c1cf9a54ef6""]",01.0306,Baqi~\,pariBAzaRe,परिभाषणे (paribhāṣaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ba/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
48626d31eb5a6328a22f,vedic_sak_purpose_kamul,kamul,"[""01.0307"", ""meaning-1685c224b9c2""]",01.0307,piqi~\,saNGAte,सङ्घाते (saṅghāte),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,pi/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
56922eae8144282f3fcb,vedic_sak_purpose_kamul,kamul,"[""01.0308"", ""meaning-7a594643032c""]",01.0308,muqi~\,mArjane,मार्जने (mārjane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
553d3065c38dd9a230f4,vedic_sak_purpose_kamul,kamul,"[""01.0309"", ""meaning-19b8d0c56ccb""]",01.0309,tuqi~\,toqane,तोडने (toḍane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,tu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
58129a22eee25a83c0e8,vedic_sak_purpose_kamul,kamul,"[""01.0310"", ""meaning-50ac4cab38a0""]",01.0310,huqi~\,varaRe,वरणे (varaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,hu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fc26037e3b84223064ae,vedic_sak_purpose_kamul,kamul,"[""01.0310"", ""meaning-a11ab7a98174""]",01.0310,huqi~\,haraRe,हरणे (haraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,hu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2d9ef5dc55afd8f3fc85,vedic_sak_purpose_kamul,kamul,"[""01.0311"", ""meaning-d1b95ba4c38d""]",01.0311,sPuqi~\,vikasane,विकसने (vikasane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,sPu/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
03921feebafbac249975,vedic_sak_purpose_kamul,kamul,"[""01.0312"", ""meaning-1ba393b460aa""]",01.0312,caqi~\,kope,कोपे (kope),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ca/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
46853a70e8c7b7a17d98,vedic_sak_purpose_kamul,kamul,"[""01.0313"", ""meaning-1685c224b9c2""]",01.0313,Saqi~\,saNGAte,सङ्घाते (saṅghāte),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Sa/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e3f4f7de9bdf0cf7f7b7,vedic_sak_purpose_kamul,kamul,"[""01.0313"", ""meaning-b43bd9a776f9""]",01.0313,Saqi~\,rujAyAM,रुजायां (rujāyāṃ),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Sa/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0fb92e56d84b05249aa5,vedic_sak_purpose_kamul,kamul,"[""01.0314"", ""meaning-a8c78a0cc5ef""]",01.0314,taqi~\,tAqane,ताडने (tāḍane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ta/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3935bdf16c16329483eb,vedic_sak_purpose_kamul,kamul,"[""01.0315"", ""meaning-5fa3d59b62c4""]",01.0315,paqi~\,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,pa/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
19813a42d8b4cc3cb7e9,vedic_sak_purpose_kamul,kamul,"[""01.0316"", ""meaning-ea0890697a77""]",01.0316,kaqi~\,made,मदे (made),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ka/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0350d10f77ed99b04c11,vedic_sak_purpose_kamul,kamul,"[""01.0317"", ""meaning-8d9c482338a1""]",01.0317,Kaqi~\,manTe,मन्थे (manthe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ka/Rqam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fb93fea0c957f2600d9e,vedic_sak_purpose_kamul,kamul,"[""01.0318"", ""meaning-f0e843d6616f""]",01.0318,heqf~\,anAdare,अनादरे (anādare),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,he/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1abc315f21d7014f487f,vedic_sak_purpose_kamul,kamul,"[""01.0319"", ""meaning-f0e843d6616f""]",01.0319,hoqf~\,anAdare,अनादरे (anādare),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ho/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3a730de43416c9b46f56,vedic_sak_purpose_kamul,kamul,"[""01.0320"", ""meaning-6b32f78f0334""]",01.0320,bAqf~\,AplAvye,आप्लाव्ये (āplāvye),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,bA/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
628995048e4ad6a31564,vedic_sak_purpose_kamul,kamul,"[""01.0321"", ""meaning-6b32f78f0334""]",01.0321,vAqf~\,AplAvye,आप्लाव्ये (āplāvye),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vA/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
616a2bd08692f1345e78,vedic_sak_purpose_kamul,kamul,"[""01.0322"", ""meaning-cccf84c0a5f4""]",01.0322,drAqf~\,viSaraRe,विशरणे (viśaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,drA/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8a7a97a180cc16771835,vedic_sak_purpose_kamul,kamul,"[""01.0323"", ""meaning-cccf84c0a5f4""]",01.0323,DrAqf~\,viSaraRe,विशरणे (viśaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,DrA/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2d9e263c4d04318e8d99,vedic_sak_purpose_kamul,kamul,"[""01.0324"", ""meaning-b00073dcdeb8""]",01.0324,SAqf~\,SlAGAyAm,श्लाघायाम् (ślāghāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,SA/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
5112553eda68f19668e1,vedic_sak_purpose_kamul,kamul,"[""01.0325"", ""meaning-31842395617b""]",01.0325,SOwf~,garve,गर्वे (garve),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,SO/wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0802db8114ec6d7eebbd,vedic_sak_purpose_kamul,kamul,"[""01.0326"", ""meaning-3879e9480776""]",01.0326,yOwf~,banDe,बन्धे (bandhe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,yO/wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6e59c1d7965982ab5dda,vedic_sak_purpose_kamul,kamul,"[""01.0327"", ""meaning-43f2891b668d""]",01.0327,meqf~,unmAde,उन्मादे (unmāde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e58228f5d352944f0e96,vedic_sak_purpose_kamul,kamul,"[""01.0328"", ""meaning-43f2891b668d""]",01.0328,mreqf~,unmAde,उन्मादे (unmāde),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mre/qam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
