compound_relation_id,compound_type,member_forms_slp1,member_count,derivational_depth,semantic_relation,rule_refs,source_assertion_ids,source_assertion_count,expected_forms_slp1,expected_variant_count,eligibility_status,generated_forms_slp1,derivation_paths_json,verification_status,local_rust_execution_status
91704d8f5902ae13,caturthi_tatpurusha,aSva;rakzita,2,1,rakzita for aSva,2.1.36,7b68c0140ac54bd3,1,aSvarakzita,1,source_demonstrated_two_or_three_member_relation,aSvarakzita,"[{""form_slp1"":""aSvarakzita"",""path"":[{""result"":""aSva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + Ne + rakzita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + Ne + rakzita"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + rakzita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + rakzita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + rakzita"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + rakzita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + rakzita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
c48b0fb556419983,caturthi_tatpurusha,aSva;suKa,2,1,suKa for aSva,2.1.36,29101430cc5f6ff4,1,aSvasuKa,1,source_demonstrated_two_or_three_member_relation,aSvasuKa,"[{""form_slp1"":""aSvasuKa"",""path"":[{""result"":""aSva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + Ne + suKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + Ne + suKa"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + suKa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + suKa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + suKa"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + suKa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + suKa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
350e6b9d3888db5f,caturthi_tatpurusha,brAhmaRa;arTa,2,1,arTa for brAhmaRa,2.1.36,27e3e7b577d1027f,1,brAhmaRArTa,1,source_demonstrated_two_or_three_member_relation,brAhmaRArTa,"[{""form_slp1"":""brAhmaRArTa"",""path"":[{""result"":""brAhmaRa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa + Ne + arTa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa + Ne + arTa"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa + Ne + arTa"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa + Ne + arTa"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa +  + arTa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa +  + arTa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa +  + arTa"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRa +  + arTa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRA +  + rTa"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""brAhmaRA +  + rTa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
f0ee319c6ee56a28,caturthi_tatpurusha,go;hita,2,1,hita for go,2.1.36,aea3624426247ab7,1,gohita,1,source_demonstrated_two_or_three_member_relation,gohita,"[{""form_slp1"":""gohita"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + hita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + hita"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""go +  + hita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + hita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + hita"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""go +  + hita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + hita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
7d8ff59ef97a56ec,caturthi_tatpurusha,go;rakzita,2,1,rakzita for go,2.1.36,d5eefc2abf6b3d3b,1,gorakzita,1,source_demonstrated_two_or_three_member_relation,gorakzita,"[{""form_slp1"":""gorakzita"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + rakzita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + rakzita"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""go +  + rakzita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + rakzita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + rakzita"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""go +  + rakzita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + rakzita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
94e7612e8a9fdc9d,caturthi_tatpurusha,go;suKa,2,1,suKa for go,2.1.36,6bd0059b84537061,1,gosuKa,1,source_demonstrated_two_or_three_member_relation,gosuKa,"[{""form_slp1"":""gosuKa"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + suKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + Ne + suKa"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""go +  + suKa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + suKa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + suKa"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""go +  + suKa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + suKa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
66570471530aad2a,caturthi_tatpurusha,kuRqala;hiraRya,2,1,hiraRya for kuRqala,2.1.36,99926a27f3f0951b,1,kuRqalahiraRya,1,source_demonstrated_two_or_three_member_relation,kuRqalahiraRya,"[{""form_slp1"":""kuRqalahiraRya"",""path"":[{""result"":""kuRqala"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala + Ne + hiraRya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala + Ne + hiraRya"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala +  + hiraRya"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala +  + hiraRya"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala +  + hiraRya"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala +  + hiraRya"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""kuRqala +  + hiraRya"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
78bbafc9d44d3178,caturthi_tatpurusha,kubera;bali,2,1,bali for kubera,2.1.36,d619aff6a813c401,1,kuberabali,1,source_demonstrated_two_or_three_member_relation,kuberabali,"[{""form_slp1"":""kuberabali"",""path"":[{""result"":""kubera"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kubera + Ne + bali"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kubera + Ne + bali"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""kubera +  + bali"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""kubera +  + bali"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""kubera +  + bali"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""kubera +  + bali"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""kubera +  + bali"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
934353306369856e,caturthi_tatpurusha,mahArAja;bali,2,1,bali for mahArAja,2.1.36,f76cbc8aa4e40d73,1,mahArAjabali,1,source_demonstrated_two_or_three_member_relation,mahArAjabali,"[{""form_slp1"":""mahArAjabali"",""path"":[{""result"":""mahArAja"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja + Ne + bali"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja + Ne + bali"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja +  + bali"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja +  + bali"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja +  + bali"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja +  + bali"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""mahArAja +  + bali"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
9dab65064ad34c02,caturthi_tatpurusha,yUpa;dAru,2,1,dAru for yUpa,2.1.1;2.1.36,3f867024766b81c5;f9945ed0ecb3848d,2,yUpadAru,1,source_demonstrated_two_or_three_member_relation,yUpadAru,"[{""form_slp1"":""yUpadAru"",""path"":[{""result"":""yUpa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yUpa + Ne + dAru"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""yUpa + Ne + dAru"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""yUpa + Ne + dAru"",""rule"":""2.1.36"",""rule_source"":""azwADyAyI""},{""result"":""yUpa + Ne + dAru"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""yUpa +  + dAru"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""yUpa +  + dAru"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""yUpa +  + dAru"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""yUpa +  + dAru"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""yUpa +  + dAru"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
7583fede44e0b200,dvandva,Dava;Kadira;palASa,3,1,Dava and Kadira and palASa together,2.2.29,b8e8c4607948beea,1,DavaKadirapalASa,1,source_demonstrated_two_or_three_member_relation,DavaKadirapalASa,"[{""form_slp1"":""DavaKadirapalASa"",""path"":[{""result"":""Dava"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""Dava + su~ + Kadira"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""Dava + su~ + Kadira + su~ + palASa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""Dava + su~ + Kadira + su~ + palASa"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""Dava + su~ + Kadira + su~ + palASa"",""rule"":""2.2.29"",""rule_source"":""azwADyAyI""},{""result"":""Dava + su~ + Kadira + su~ + palASa"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira + su~ + palASa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""1.4.17"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""Dava +  + Kadira +  + palASa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
60b52fa35986dde4,dvandva,plakza;nyagroDa,2,1,plakza and nyagroDa together,2.2.29,98cc65fe61e72058,1,plakzanyagroDa,1,source_demonstrated_two_or_three_member_relation,plakzanyagroDa,"[{""form_slp1"":""plakzanyagroDa"",""path"":[{""result"":""plakza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""plakza + su~ + nyagroDa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""plakza + su~ + nyagroDa"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""plakza + su~ + nyagroDa"",""rule"":""2.2.29"",""rule_source"":""azwADyAyI""},{""result"":""plakza + su~ + nyagroDa"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""plakza +  + nyagroDa"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""plakza +  + nyagroDa"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""plakza +  + nyagroDa"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""plakza +  + nyagroDa"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
ca73e8bf05f795d5,dvitiya_tatpurusha,duHKa;Apanna,2,1,Apanna directed toward or involving duHKa,2.1.24,f633d0918b5806ba,1,duHKApanna,1,source_demonstrated_two_or_three_member_relation,duHKApanna,"[{""form_slp1"":""duHKApanna"",""path"":[{""result"":""duHKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""duHKa + am + Apanna"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""duHKa +  + Apanna"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""duHKa +  + Apanna"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""duHKa +  + Apanna"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""duHKA +  + panna"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""duHKA +  + panna"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
ba1be0946987641d,dvitiya_tatpurusha,grAma;gata,2,1,gata directed toward or involving grAma,2.1.24,604af35003168d65,1,grAmagata,1,source_demonstrated_two_or_three_member_relation,grAmagata,"[{""form_slp1"":""grAmagata"",""path"":[{""result"":""grAma"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""grAma + am + gata"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""grAma +  + gata"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""grAma +  + gata"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""grAma +  + gata"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""grAma +  + gata"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
3fcf50444197ced3,dvitiya_tatpurusha,kAntAra;atIta,2,1,atIta directed toward or involving kAntAra,2.1.24,e441bfebde8cb02d,1,kAntArAtIta,1,source_demonstrated_two_or_three_member_relation,kAntArAtIta,"[{""form_slp1"":""kAntArAtIta"",""path"":[{""result"":""kAntAra"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra + am + atIta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra +  + atIta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra +  + atIta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""kAntAra +  + atIta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""kAntArA +  + tIta"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""kAMtArA +  + tIta"",""rule"":""8.3.24"",""rule_source"":""azwADyAyI""},{""result"":""kAntArA +  + tIta"",""rule"":""8.4.58"",""rule_source"":""azwADyAyI""},{""result"":""kAntArA +  + tIta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
5e932b88a4907eb7,dvitiya_tatpurusha,kazwa;Srita,2,1,Srita directed toward or involving kazwa,2.1.1;2.1.24,2457fa3f270da5f7;7ef8fc1eefdd09b3,2,kazwaSrita,1,source_demonstrated_two_or_three_member_relation,kazwaSrita,"[{""form_slp1"":""kazwaSrita"",""path"":[{""result"":""kazwa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kazwa + am + Srita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""kazwa + am + Srita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""kazwa + am + Srita"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""kazwa + am + Srita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""kazwa +  + Srita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""kazwa +  + Srita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""kazwa +  + Srita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""kazwa +  + Srita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
3c1fdb6bfc807ca6,dvitiya_tatpurusha,naraka;Srita,2,1,Srita directed toward or involving naraka,2.1.24,a391d1b997c471c2,1,narakaSrita,1,source_demonstrated_two_or_three_member_relation,narakaSrita,"[{""form_slp1"":""narakaSrita"",""path"":[{""result"":""naraka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + Srita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + Srita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + Srita"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + Srita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + Srita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + Srita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + Srita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + Srita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
d50f49fb86cef1d1,dvitiya_tatpurusha,naraka;patita,2,1,patita directed toward or involving naraka,2.1.24,554b51233446b84b,1,narakapatita,1,source_demonstrated_two_or_three_member_relation,narakapatita,"[{""form_slp1"":""narakapatita"",""path"":[{""result"":""naraka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + patita"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + patita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + patita"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""naraka + am + patita"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + patita"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + patita"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + patita"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""naraka +  + patita"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
535ac913974be06c,dvitiya_tatpurusha,suKa;Apanna,2,1,Apanna directed toward or involving suKa,2.1.24,ee01d024ae5339a6,1,suKApanna,1,source_demonstrated_two_or_three_member_relation,suKApanna,"[{""form_slp1"":""suKApanna"",""path"":[{""result"":""suKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + Apanna"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + Apanna"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + Apanna"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + Apanna"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + panna"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + panna"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""suKA +  + panna"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
dc18ef19cc048d86,dvitiya_tatpurusha,suKa;prApta,2,1,prApta directed toward or involving suKa,2.1.24,315403dd319ed0c0,1,suKaprApta,1,source_demonstrated_two_or_three_member_relation,suKaprApta,"[{""form_slp1"":""suKaprApta"",""path"":[{""result"":""suKa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""suKa + am + prApta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + prApta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + prApta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + prApta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + prApta"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""suKa +  + prApta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
877a2f73017db26d,dvitiya_tatpurusha,taraNga;atyasta,2,1,atyasta directed toward or involving taraNga,2.1.24,726f0bbebfc8a00b,1,taraNgAtyasta,1,source_demonstrated_two_or_three_member_relation,taraNgAtyasta,"[{""form_slp1"":""taraNgAtyasta"",""path"":[{""result"":""taraNga"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + am + atyasta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + am + atyasta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + am + atyasta"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""taraNga + am + atyasta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + atyasta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + atyasta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""taraNga +  + atyasta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""taraNgA +  + tyasta"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""taraNgA +  + tyasta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
