operation_id,krt_source_variant,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,reason,count_status
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0791"", ""meaning-419b680bba71""]",01.0791,Baza~,Bartsane,भर्त्सने (bhartsane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0792"", ""meaning-bd0d14a06dd9""]",01.0792,uza~,dAhe,दाहे (dāhe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0793"", ""meaning-5b3b4eb5a8ec""]",01.0793,jizu~,secane,सेचने (secane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0794"", ""meaning-5b3b4eb5a8ec""]",01.0794,vi\zu~,secane,सेचने (secane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0795"", ""meaning-5b3b4eb5a8ec""]",01.0795,mizu~,secane,सेचने (secane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0796"", ""meaning-3bf7963ee53c""]",01.0796,muza~,hiMsAyAm,हिंसायाम् (hiṃsāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0797"", ""meaning-eb83e45c6f04""]",01.0797;09.0065,puza~,puzwO,पुष्टौ (puṣṭau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0798"", ""meaning-bd0d14a06dd9""]",01.0798,Srizu~,dAhe,दाहे (dāhe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0799"", ""meaning-bd0d14a06dd9""]",01.0799,Slizu~,dAhe,दाहे (dāhe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0800"", ""meaning-bd0d14a06dd9""]",01.0800,pruzu~,dAhe,दाहे (dāhe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0801"", ""meaning-bd0d14a06dd9""]",01.0801,pluzu~,dAhe,दाहे (dāhe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0807"", ""meaning-2dcb1894fd9b""]",01.0807,tusa~,Sabde,शब्दे (śabde),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0808"", ""meaning-2dcb1894fd9b""]",01.0808,hrasa~,Sabde,शब्दे (śabde),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0809"", ""meaning-2dcb1894fd9b""]",01.0809,hlasa~,Sabde,शब्दे (śabde),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0810"", ""meaning-2dcb1894fd9b""]",01.0810,rasa~,Sabde,शब्दे (śabde),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0811"", ""meaning-554ad60c0bc1""]",01.0811,lasa~,krIqane,क्रीडने (krīḍane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0811"", ""meaning-d5f33ed970a6""]",01.0811,lasa~,SlezaRe,श्लेषणे (śleṣaṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0812"", ""meaning-12098753fdb8""]",01.0812,Ga\sx~,adane,अदने (adane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0813"", ""meaning-0d928599a6f6""]",01.0813,jarja~,tarjane,तर्जने (tarjane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0813"", ""meaning-3bf7963ee53c""]",01.0813,jarja~,hiMsAyAm,हिंसायाम् (hiṃsāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0813"", ""meaning-6c1cf9a54ef6""]",01.0813,jarja~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0814"", ""meaning-0d928599a6f6""]",01.0814;06.0019,carca~,Bartsane;tarjane,तर्जने (tarjane);भर्त्सने (bhartsane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0814"", ""meaning-3bf7963ee53c""]",01.0814,carca~,hiMsAyAm,हिंसायाम् (hiṃsāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0814"", ""meaning-6c1cf9a54ef6""]",01.0814;06.0019,carca~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0815"", ""meaning-0d928599a6f6""]",01.0815;06.0020,JarJa~,Bartsane;tarjane,तर्जने (tarjane);भर्त्सने (bhartsane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0815"", ""meaning-3bf7963ee53c""]",01.0815,JarJa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0815"", ""meaning-6c1cf9a54ef6""]",01.0815;06.0020,JarJa~,pariBAzaRe,परिभाषणे (paribhāṣaṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0816"", ""meaning-5fa3d59b62c4""]",01.0816,pisf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0817"", ""meaning-5fa3d59b62c4""]",01.0817,pesf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0818"", ""meaning-5fa3d59b62c4""]",01.0818,visf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0819"", ""meaning-5fa3d59b62c4""]",01.0819,vesf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0820"", ""meaning-5fa3d59b62c4""]",01.0820,piSf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0821"", ""meaning-5fa3d59b62c4""]",01.0821,peSf~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0822"", ""meaning-dd4a01bcb5d7""]",01.0822,hase~,hasane,हसने (hasane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0823"", ""meaning-ececb05fcb0e""]",01.0823,RiSa~,samADO,समाधौ (samādhau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0824"", ""meaning-5a05c9783beb""]",01.0824,miSa~,Sabde rozakfte,शब्दे रोषकृते (śabde roṣakṛte),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0824"", ""meaning-5fa3d59b62c4""]",01.0824,miSa~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0825"", ""meaning-5a05c9783beb""]",01.0825,maSa~,Sabde rozakfte,शब्दे रोषकृते (śabde roṣakṛte),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0825"", ""meaning-5fa3d59b62c4""]",01.0825,maSa~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0826"", ""meaning-5fa3d59b62c4""]",01.0826,Sava~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0827"", ""meaning-6374c7c6adbe""]",01.0827,SaSa~,plutagatO,प्लुतगतौ (plutagatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0828"", ""meaning-3bf7963ee53c""]",01.0828,Sasu~,hiMsAyAm,हिंसायाम् (hiṃsāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0829"", ""meaning-388ca6564d81""]",01.0829,Sansu~,stutO,स्तुतौ (stutau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0830"", ""meaning-be5b199a79af""]",01.0830;10.0120,caha~,parikalkane,परिकल्कने (parikalkane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0831"", ""meaning-a8644e0580a4""]",01.0831,maha~,pUjAyAm,पूजायाम् (pūjāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0832"", ""meaning-7c4ba67b4987""]",01.0832;10.0122,raha~,tyAge,त्यागे (tyāge),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0833"", ""meaning-5fa3d59b62c4""]",01.0833,rahi~,gatO,गतौ (gatau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0835"", ""meaning-7e172f9d8575""]",01.0835,dfhi~,vfdDO,वृद्धौ (vṛddhau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0837"", ""meaning-2dcb1894fd9b""]",01.0837,bfhi~,Sabde,शब्दे (śabde),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0837"", ""meaning-7e172f9d8575""]",01.0837,bfhi~,vfdDO,वृद्धौ (vṛddhau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0838"", ""meaning-a7c02e4ddde8""]",01.0838,tuhi~r,ardane,अर्दने (ardane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0839"", ""meaning-a7c02e4ddde8""]",01.0839,duhi~r,ardane,अर्दने (ardane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0840"", ""meaning-a7c02e4ddde8""]",01.0840,uhi~r,ardane,अर्दने (ardane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0841"", ""meaning-a8644e0580a4""]",01.0841;10.0257,arha~,pUjAyAm,पूजायाम् (pūjāyām),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0842"", ""meaning-7345560b9c17""]",01.0842,dyuta~\,dIptO,दीप्तौ (dīptau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0843"", ""meaning-883d27e2b0bc""]",01.0843,SvitA~\,varRe,वर्णे (varṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0844"", ""meaning-8c6231d20ac4""]",01.0844,YimidA~\,snehane,स्नेहने (snehane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0845"", ""meaning-8c6231d20ac4""]",01.0845,YizvidA~\,snehane,स्नेहने (snehane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0845"", ""meaning-910aebda6a0f""]",01.0845,YizvidA~\,gAtraprasravaRe,गात्रप्रस्रवणे (gātraprasravaṇe),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0845"", ""meaning-e14f62215afa""]",01.0845,YizvidA~\,mocane,मोचने (mocane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0846"", ""meaning-8c6231d20ac4""]",01.0846,YikzvidA~\,snehane,स्नेहने (snehane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0846"", ""meaning-e14f62215afa""]",01.0846,YikzvidA~\,mocane,मोचने (mocane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0847"", ""meaning-05aa802de198""]",01.0847,ruca~\,aBiprItO,अभिप्रीतौ (abhiprītau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0847"", ""meaning-7345560b9c17""]",01.0847,ruca~\,dIptO,दीप्तौ (dīptau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0848"", ""meaning-f2494baf0e7d""]",01.0848,Guwa~\,parivartane,परिवर्तने (parivartane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0849"", ""meaning-a7d4b4f83163""]",01.0849,ruwa~\,pratiGAte,प्रतिघाते (pratighāte),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0850"", ""meaning-a7d4b4f83163""]",01.0850,luwa~\,pratiGAte,प्रतिघाते (pratighāte),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0851"", ""meaning-a7d4b4f83163""]",01.0851,luWa~\,pratiGAte,प्रतिघाते (pratighāte),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0853"", ""meaning-7345560b9c17""]",01.0853,SuBa~\,dIptO,दीप्तौ (dīptau),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
obligation_kyap,kyap,"क्यप् (kyap), obligation or fitness","[""01.0854"", ""meaning-5154b8069dc7""]",01.0854,kzuBa~\,saYcalane,सञ्चलने (sañcalane),obligation_or_fitness,the base action is to be performed or is fitting to be performed,3.1.97;3.1.124,,"The selected krt identifier produced no form for any source entry carrying this base meaning; the row is outside this operation, not rejected for lack of attestation.",not_admitted_engine_and_rule_condition_unmet
