derived_word_meaning_id,operation_id,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
3ebbb54efcf7eec55658,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0108"", ""meaning-22612fd355b3""]",10.0108,mArga,saMskAre,संस्कारे (saṃskāre),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,mArgi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
15e43bf19b04a851b1a5,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0108"", ""meaning-5fa3d59b62c4""]",10.0108,mArga,gatO,गतौ (gatau),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,mArgi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
9ed8d6181de9511033e2,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0109"", ""meaning-22612fd355b3""]",10.0109,vraja~,saMskAre,संस्कारे (saṃskāre),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,vrAji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
13e66cba5a44f587191b,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0110"", ""meaning-635311d3f114""]",10.0110,Sulka~,atisparSane,अतिस्पर्शने (atisparśane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,Sulki,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
b73143688c3cacd0c42e,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0111"", ""meaning-bebe0cdf773e""]",10.0111,capi~,gatyAm,गत्याम् (gatyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,campi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
981e452923e65c364ea3,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0112"", ""meaning-f065f9745917""]",10.0112,kzapi~,kzAntyAm,क्षान्त्याम् (kṣāntyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,kzampi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
951d117b6d314cee2f36,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0113"", ""meaning-c86d0da0b44f""]",10.0113,kzaji~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,kzaYji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
6d69590d47664ef287df,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0114"", ""meaning-c86d0da0b44f""]",10.0114,Caji~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,CaYji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
06ff9f6c88ef62d5399f,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0115"", ""meaning-bebe0cdf773e""]",10.0115,Svarta~,gatyAm,गत्याम् (gatyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,Svarti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
18fe88b7f498bdbacfb4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0116"", ""meaning-bebe0cdf773e""]",10.0116,svarta~,gatyAm,गत्याम् (gatyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,svarti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
01ca8eff189ffca7a98a,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0116"", ""meaning-c86d0da0b44f""]",10.0116,svarta~,kfcCrajIvane,कृच्छ्रजीवने (kṛcchrajīvane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,svarti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
a2a6f1a98db3e926d4d7,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0117"", ""meaning-bebe0cdf773e""]",10.0117,SvaBra~,gatyAm,गत्याम् (gatyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,SvaBri,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
e1a97874c40483b8c1d8,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0118"", ""meaning-b8db2a479911""]",10.0118,jYapa~,jYAne,ज्ञाने (jñāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,jYapi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
16e6637e7ef5c52ad40e,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0118"", ""meaning-da80675a3d08""]",10.0118,jYapa~,jYApane,ज्ञापने (jñāpane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,jYapi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
3f748a9f09d07a9568c3,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0119"", ""meaning-bf696131e8cf""]",10.0119,yama~,parivezaRe,परिवेषणे (pariveṣaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,yami,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
6b02660fb207b9387e84,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0121"", ""meaning-749f57a3abd3""]",10.0121,capa~,parikalpane,परिकल्पने (parikalpane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,capi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
3d37b67a50eaf809b79d,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0124"", ""meaning-a4a3bd9dabd6""]",10.0124,ciY,cayane,चयने (cayane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,capi;cayi,2,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
d87fec7f9b8ddb9d02ca,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0125"", ""meaning-ded5b8f0e366""]",10.0125,Gawwa~,calane,चलने (calane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,Gawwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
9e30f509d90eb265f236,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0126"", ""meaning-1685c224b9c2""]",10.0126,musta~,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,musti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
baeb0b06a32994b33179,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0127"", ""meaning-f3eb70b0f3cb""]",10.0127,Kawwa~,saMvaraRe,संवरणे (saṃvaraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,Kawwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
d02be3010274eea88301,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0128"", ""meaning-3bf7963ee53c""]",10.0128,zawwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,sawwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
1e222878524d354bbfc8,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0129"", ""meaning-3bf7963ee53c""]",10.0129,sPiwwa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,sPiwwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
b9435d7ad86710c85683,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0130"", ""meaning-3bf7963ee53c""]",10.0130,cubi~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,cumbi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
d3d7e5dae44f62bc5042,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0131"", ""meaning-1685c224b9c2""]",10.0131,pula~,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,poli,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
93b111c40e1b769042a4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0132"", ""meaning-1685c224b9c2""]",10.0132,pUrRa~,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,pUrRi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
cbab06b6afc52b33f103,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0133"", ""meaning-1685c224b9c2""]",10.0133,puRa~,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,poRi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
bb106fc1a9084b9d9af0,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0134"", ""meaning-1556a33eeaae""]",10.0134,punsa~,aBivarDane,अभिवर्धने (abhivardhane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,puMsi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
2bf0516f02882b04caa9,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0135"", ""meaning-8c20facfc0ac""]",10.0135,waki~,banDane,बन्धने (bandhane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,waNki,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
9bc325ae62db9b3ef771,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0136"", ""meaning-33b0dcc01e79""]",10.0136,vyapa~,kzaye,क्षये (kṣaye),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,vyApi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
06ee714cd94711ebaf3c,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0137"", ""meaning-33b0dcc01e79""]",10.0137,vyaya~,kzaye,क्षये (kṣaye),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,vyAyi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
f23845cd6f3fc47acddd,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0139"", ""meaning-accea2e337d0""]",10.0139,DUsa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,DUsi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
9b29a8e014d69e17fda7,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0140"", ""meaning-accea2e337d0""]",10.0140,DUza~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,DUzi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
e93282dc2417eaec78c2,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0141"", ""meaning-accea2e337d0""]",10.0141,DUSa~,kAntikaraRe,कान्तिकरणे (kāntikaraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,DUSi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
0ab1d2b4ee2f80a69716,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0142"", ""meaning-883d27e2b0bc""]",10.0142,kIwa~,varRe,वर्णे (varṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,kIwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
7d69eb26ae095814fa01,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0143"", ""meaning-00f1d7412e01""]",10.0143,cUrRa~,saNkocane,सङ्कोचने (saṅkocane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,cUrRi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
7958f1309a8f14c890c4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0144"", ""meaning-a8644e0580a4""]",10.0144,pUja~,pUjAyAm,पूजायाम् (pūjāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,pUji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
e21efc52ef431243cab0,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0145"", ""meaning-5b9ee2b51aea""]",10.0145,arka~,stavane,स्तवने (stavane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,arki,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
999f4753cbddef6acfe9,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0146"", ""meaning-55c57dae89ef""]",10.0146,SuWa~,Alasye,आलस्ये (ālasye),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,SoWi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
2b2e08fc518135780587,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0148"", ""meaning-556802d0e7f6""]",10.0148,juqa~,preraRe,प्रेरणे (preraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,joqi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
33028aef112b6eaf21bf,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0150"", ""meaning-3aceb4350b07""]",10.0150,mArja~,SabdArTe,शब्दार्थे (śabdārthe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,mArji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
73fdc808e8d0d65acef8,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0151"", ""meaning-3aceb4350b07""]",10.0151,marca~,SabdArTe,शब्दार्थे (śabdārthe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,marci,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
e42570f4d11e8315d293,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0152"", ""meaning-7f40d6a1ba16""]",10.0152,Gf,prasravaRe,प्रस्रवणे (prasravaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,GAri,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
00e42bf9a3ca9ccc5128,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0153"", ""meaning-54d1e144629d""]",10.0153,paci~,vistAravacane,विस्तारवचने (vistāravacane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,paYci,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
c52f420675b44901f44a,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0154"", ""meaning-0dfaedb6863c""]",10.0154,tija~,niSAne,निशाने (niśāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,teji,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
ce09d39b17662d89edb2,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0155"", ""meaning-b21f3779e95b""]",10.0155,kFta~,saMSabdane,संशब्दने (saṃśabdane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,kIrti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
61d1a362afbbc0b2731c,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0156"", ""meaning-c070dfa2517d""]",10.0156,varDa~,Cedane,छेदने (chedane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,varDi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
82c43327e6dff4e17dd5,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0156"", ""meaning-d763b2fae9b6""]",10.0156,varDa~,pUraRe,पूरणे (pūraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,varDi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
12518fc73d0d89da4e91,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0158"", ""meaning-abda6f362365""]",10.0158,kuBi~,AcCAdane,आच्छादने (ācchādane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,kumBi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
841e521613c1c0b8f487,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0159"", ""meaning-31bfd01a5120""]",10.0159,lubi~,adarSane,अदर्शने (adarśane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,lumbi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
8ce3b93f9100dae54ee4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0160"", ""meaning-31bfd01a5120""]",10.0160,tubi~,adarSane,अदर्शने (adarśane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,tumbi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
2cb1c15117a3207593a7,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0161"", ""meaning-24b37b2743da""]",10.0161,hlapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,hlApi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
320acd77c3ccd4ad94a7,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0162"", ""meaning-24b37b2743da""]",10.0162,klapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,klApi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
9dabf7bc782866a8b9f4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0163"", ""meaning-24b37b2743da""]",10.0163,hrapa~,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,hrApi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
b12fbb4f9624884d6d8e,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0164"", ""meaning-c070dfa2517d""]",10.0164,cuwi~,Cedane,छेदने (chedane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,cuRwi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
f1e0d4468f37e8d266b2,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0165"", ""meaning-3bf7963ee53c""]",10.0165,brIsa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,brIsi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
14339ac88892f4039130,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0166"", ""meaning-0ce6231987c9""]",10.0166,dahi~,rakzaRe,रक्षणे (rakṣaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,daMhi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
c30c7d808f9bd9be3be2,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0166"", ""meaning-e6c1f69b634c""]",10.0166,dahi~,mokzaRe,मोक्षणे (mokṣaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,daMhi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
19585e44af807b46965d,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0167"", ""meaning-556802d0e7f6""]",10.0167,ila~,preraRe,प्रेरणे (preraṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,eli,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
4a2a48e9be7a06e38540,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0168"", ""meaning-632596b6d16f""]",10.0168,mrakza~,mlecCane,म्लेच्छने (mlecchane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,mrakzi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
84e282ac028f84043182,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0169"", ""meaning-1685c224b9c2""]",10.0169,asta~,saNGAte,सङ्घाते (saṅghāte),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,asti,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
ed4cb6755f9ca8bc7795,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0171"", ""meaning-bebe0cdf773e""]",10.0171,Capi~,gatyAm,गत्याम् (gatyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,Campi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
d5336ca139e883208311,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0172"", ""meaning-3bf7963ee53c""]",10.0172,brUsa~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,brUsi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
0a9ee12eda548ab8e8b4,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0173"", ""meaning-3bf7963ee53c""]",10.0173,barha~,hiMsAyAm,हिंसायाम् (hiṃsāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,barhi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
a5c123cd3a34224b1da0,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0174"", ""meaning-a71280a34aa6""]",10.0174,SraRu~,dAne,दाने (dāne),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,SrARi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
58c60dcde28546a73bdc,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0175"", ""meaning-85abd1bf967a""]",10.0175,picca~,kuwwane,कुट्टने (kuṭṭane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,picci,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
b46e14b4a0c7b79e773f,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0176"", ""meaning-e10d81bdde67""]",10.0176,bula~,nimajjane,निमज्जने (nimajjane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,boli,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
1b56c4d2ae642c725fae,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0179"", ""meaning-6ba2baa67738""]",10.0179,garDa~,aBikANkzAyAm,अभिकाङ्क्षायाम् (abhikāṅkṣāyām),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,garDi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
962bc66aa2517bb1fed1,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0180"", ""meaning-6c00ddca8a5c""]",10.0180,gurda~,pUrvaniketane,पूर्वनिकेतने (pūrvaniketane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,gUrdi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
dd498bba091228796be9,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0181"", ""meaning-7d5a8a506fb0""]",10.0181,pUrva~,niketane,निकेतने (niketane),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,pUrvi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
e3c8f0dac2b603cf8889,curadi_true_causative,"द्विणिजन्त (dviṇijanta), true causative of a curādigaṇa base","[""10.0182"", ""meaning-0ce6231987c9""]",10.0182,jasi~,rakzaRe,रक्षणे (rakṣaṇe),causation,"cause an independent agent to perform the base action, or bring about the base state",3.1.25;3.1.26,jaMsi,1,class_forming_nic_plus_causative_nic_plus_pinned_engine_output,admitted_research_ledger
